,created_at,id,text,withheld
0,2021-03-20T15:59:46.000Z,1373303259964788740,@QuestMalloy I agree. I was looking to buy an electric car for when it’s time to go back to work. I’ve been very disappointed at the few options available. Why do they think electric cars have to be a ‘futuristic’ bus or whatever that stupid design is? I decided on a hybrid as a bridge car.,
1,2021-03-20T15:59:30.000Z,1373303194202353670,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT!",
2,2021-03-20T15:59:09.000Z,1373303103202725897,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT! https://t.co/kWPOQ…",
3,2021-03-20T15:59:03.000Z,1373303077697126401,"@wef Germany electric car and 60% US states marginal emissions = 550g CO2/kWh

550 x 0.2 kWh x km = 110g CO2. petrol car = 120g CO2.

battery = +5tons CO2. another battery after 10-12 years: +5t CO2

does this really help to reduce CO2?",
4,2021-03-20T15:58:49.000Z,1373303019287248902,"@Greenpeace Germany electric car and 60% US states marginal emissions = 550g CO2/kWh

550 x 0.2 kWh x km = 110g CO2. petrol car = 120g CO2.

battery = +5tons CO2. another battery after 10-12 years: +5t CO2

does this really help to reduce CO2?",
5,2021-03-20T15:58:47.000Z,1373303011305398278,"RT @jotygill11: Part 4: The ⚡️ Electric 🚗 Cup Race winners.......Team Canada 🇨🇦 1st, Jimmy John Jack Jim🌟 2nd, The Atomic Car 🚙 3rd. #innov…",
6,2021-03-20T15:58:32.000Z,1373302948105715719,"@Greenpeace Germany electric car and 60% US states marginal emissions = 550g CO2/kWh

550 x 0.2 kWh x km = 110g CO2. petrol car = 120g CO2.

battery = +5tons CO2. another battery after 10-12 years: +5t CO2

does this really help to reduce CO2?",
7,2021-03-20T15:58:24.000Z,1373302916791087113,"RT @IsSaddleThereIs: @grantshapps The UK in 2021: a place where a city has to win a competition to receive £50m to fund electric buses, but…",
8,2021-03-20T15:57:27.000Z,1373302676616740865,"RT @pookleblinky: Reminder that the first electric cars were made in 1890. 

The christian concept of ""rapture"" is younger than the electri…",
9,2021-03-20T15:56:53.000Z,1373302533150572545,RT @NYDailyNews: Russian national admits in federal court he tried to recruit Tesla employee to install malicious software into company’s c…,
10,2021-03-20T15:55:50.000Z,1373302269328887810,"@flexibledragnet @evcricket @Greenpeace &gt;&gt; the weight of an electric engine can be about 8 times smaller. And the energy-chain in an electric car is much more efficient: electric motors can be 90% efficient.""

And he discusses EVs in more detail at the end of the chapter https://t.co/ojs23l3cXq",
11,2021-03-20T15:54:36.000Z,1373301960636514315,"@gdtrading87 @TheLioncom Cars and electronics are bad investments. Electric car full of useless electronics , I would rather thrown away the money in the air on the street. Would give me greater pleasure than owning Tesla",
12,2021-03-20T15:54:04.000Z,1373301824057438212,RT @NYDailyNews: Russian national admits in federal court he tried to recruit Tesla employee to install malicious software into company’s c…,
13,2021-03-20T15:51:25.000Z,1373301159285428232,"@28delayslater The more established sites are more unbiased, I feel

https://t.co/U5zXhiNZPY",
14,2021-03-20T15:51:13.000Z,1373301109851181058,@astroduranie I drive very slow already and my new electric car has made me even more slow to conserve battery life. I don't speed up for anyone! Sorry about your day.,
15,2021-03-20T15:49:24.000Z,1373300652022005760,"RT @kylorenisripped: @PolarManne bought an electric bike. On the first ride, I watched him slam face first into a car and break the bike.…",
16,2021-03-20T15:48:21.000Z,1373300385440407560,RT @SupFletcher: We are making sure San Diego accelerates toward @CAgovernor goal of all new car sales electric by 2035. https://t.co/q8mLm…,
17,2021-03-20T15:47:39.000Z,1373300208499621895,Would you prefer an electric or gas car? — Gas https://t.co/rnApUxvOit,
18,2021-03-20T15:47:37.000Z,1373300202107404291,It’s my car(e) free anniversary.  7 years ago today our family ditched the car and bought an electric bike from @newwheel https://t.co/auiRv2ycJ3,
19,2021-03-20T15:47:00.000Z,1373300047190888448,RT @TTStroud: If you want to see @CoCars bring an electric car club to Stroud then spend 2 minutes to fill out this survey and share it wit…,
20,2021-03-20T15:47:00.000Z,1373300046138015745,"RT @SamTwits: It takes time to change an entire industry. In 2013 @elonmusk said “What the world really needs is a great, affordable electr…",
21,2021-03-20T15:46:36.000Z,1373299946208759810,"RT @GFP_School: British Science Week at @GFP

Year 6 children learnt how to make a simple electric propeller car using basic parts and some…",
22,2021-03-20T15:46:26.000Z,1373299902948777985,"@PinsonRing @Jo_Earlsfield You see!?
You don't deserve your own car.

Anyway, an electric fleet wouldn't mind.
No gears.
A bit of range anxiety might chill you out a bit.",
23,2021-03-20T15:44:21.000Z,1373299378249736199,@downhomesunset @hitgirldesigner @SecretaryPete If we (humanity) go all out on AI and electric nobody needs a car anymore as you can just get one buzzing around in your area using an app.,
24,2021-03-20T15:44:01.000Z,1373299297903607817,RT @News24: The Volvo XC40 Recharge Pure Electric – the first all-electric car from the Swedish luxury brand and thus the first electric ca…,
25,2021-03-20T15:43:51.000Z,1373299253255106565,"@B4UStory @ArchWSmith A fossil-fuel power plant is still much more effecient than a small diesel engine of a car. Even if the grid had 100% fossil-fuel generated electricity (which it isn't), it would still be a better option to drive an electric car.",
26,2021-03-20T15:43:45.000Z,1373299227862962181,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT!",
27,2021-03-20T15:43:45.000Z,1373299226902429697,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT!",
28,2021-03-20T15:43:41.000Z,1373299211500916740,Electric Jaguar I-Pace named World Car of the Year at the New York Auto Show https://t.co/xfduEj0L2y via @In-Earn,
29,2021-03-20T15:42:26.000Z,1373298898215727106,"RT @TimWeisAB: America's most valuable: 
- car company: Tesla; electric cars
- energy company: NextEra; renewable energy
- tech company: Ap…",
30,2021-03-20T15:41:56.000Z,1373298771480735752,Sony built an autonomous electric car and of course it has killer entertainment system https://t.co/cWH3XXTAZs via @In-Earn,
31,2021-03-20T15:39:49.000Z,1373298239588343811,"RT @BBC_TopGear: Flipping heck: the Opel Manta is back, and electric. A classic rear-drive coupe from the 70s and 80s returns as an EV → ht…",
32,2021-03-20T15:39:19.000Z,1373298112752717829,RT @TTStroud: If you want to see @CoCars bring an electric car club to Stroud then spend 2 minutes to fill out this survey and share it wit…,
33,2021-03-20T15:38:44.000Z,1373297966207799296,@GOP Is this why ALL....let me type it again.... ALL major Car Manufacturers have said they are moving toward electric vehicles.   https://t.co/auH0sfaHMw,
34,2021-03-20T15:38:23.000Z,1373297878249127938,Russian Man Admits Ransomware Plot Against Tesla In Nevada: https://t.co/c83kTlzBFl #slashdot A Russian man has pleaded guilty in the U.S. to offering a Tesla employee $1 million to cripple the electric car company's massive electric battery plant in Nevada with ransomware and …,
35,2021-03-20T15:38:23.000Z,1373297876953145352,Russian Man Admits Ransomware Plot Against Tesla In Nevada: https://t.co/tlL0C9RUzF A Russian man has pleaded guilty in the U.S. to offering a Tesla employee $1 million to cripple the electric car company's massive electric battery plant in Nevada with ransomware and steal comp…,
36,2021-03-20T15:38:11.000Z,1373297829226053633,"Chinese govt threatened @Tesla for investing in india.
They banned use of chinese car infront of chinese offices (so called security concerns) n even quesioning the quality of the cars. Huh india should promote the use if electric vehicles. 
@elonmusk 
#tesla #indiawantstesla",
37,2021-03-20T15:37:09.000Z,1373297566046097418,RT @NYDailyNews: Russian national admits in federal court he tried to recruit Tesla employee to install malicious software into company’s c…,
38,2021-03-20T15:36:50.000Z,1373297490229923841,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT! https://t.co/kWPOQ…",
39,2021-03-20T15:36:16.000Z,1373297347560579083,"@PolarManne bought an electric bike. On the first ride, I watched him slam face first into a car and break the bike. 

Starting your morning watching your brother flop to the ground is always a hilarious way to start the day. 

(He’s okay. Just dumb.)",
40,2021-03-20T15:36:06.000Z,1373297301695959045,"RT @TimWeisAB: America's most valuable: 
- car company: Tesla; electric cars
- energy company: NextEra; renewable energy
- tech company: Ap…",
41,2021-03-20T15:35:40.000Z,1373297193550024705,"Lucid Motors may be a likely target for #Apple, since its first electric car is also aptly named ‘Air’ #ev @LucidMotors #lucidmotors https://t.co/1TcPDcWWWJ via @GoogleNews",
42,2021-03-20T15:35:02.000Z,1373297033499447304,RT @News24: The Volvo XC40 Recharge Pure Electric – the first all-electric car from the Swedish luxury brand and thus the first electric ca…,
43,2021-03-20T15:34:21.000Z,1373296862879432705,"RT @mashable: Chinese carmaker unveils the 'world's cheapest electric car,' starting at less than $9,000 https://t.co/NL1GlBia4D",
44,2021-03-20T15:34:04.000Z,1373296793753022464,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT! https://t.co/kWPOQ…",
45,2021-03-20T15:34:03.000Z,1373296789911175170,RT @AP: A Russian man pleaded guilty to offering a Tesla employee $1 million to get computer malware into the electric car company’s massiv…,
46,2021-03-20T15:33:44.000Z,1373296709258915843,"Things people have said to me about my electric car : “it looks like a 6 cylinder for sure” 
Me: 🥲",
47,2021-03-20T15:33:28.000Z,1373296642963738625,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT! https://t.co/kWPOQ…",
48,2021-03-20T15:33:19.000Z,1373296603247702016,RT @NYDailyNews: Russian national admits in federal court he tried to recruit Tesla employee to install malicious software into company’s c…,
49,2021-03-20T15:33:14.000Z,1373296581106147329,"Love “Electric vehicles have a long way to go”.. I haven’t needed to put a cent into my car for 50,000 miles (tire change) and get the same mileage as a gas vehicle would, but for $5-10 a full charge instead of filling that ⛽️ tank. But sure, go off on that oil change again 👌🏼",
50,2021-03-20T15:33:11.000Z,1373296569374674949,RT @techreview: Making electric cars more competitive with gas-powered ones will require a breakthrough battery. We believe that breakthrou…,
51,2021-03-20T15:33:06.000Z,1373296546792370180,"RT @BBC_TopGear: Flipping heck: the Opel Manta is back, and electric. A classic rear-drive coupe from the 70s and 80s returns as an EV → ht…",
52,2021-03-20T15:32:43.000Z,1373296452022177807,RT @NYDailyNews: Russian national admits in federal court he tried to recruit Tesla employee to install malicious software into company’s c…,
53,2021-03-20T15:32:24.000Z,1373296372590518272,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT!",
54,2021-03-20T15:32:12.000Z,1373296320547553284,RT @oppchg: @MAUIngagiH @Costusspectabi1 @morakinyo1tunde This is false. There are no rare-earth elements (REE) in lithium ion batteries wh…,
55,2021-03-20T15:32:09.000Z,1373296310392999941,"RT @BBC_TopGear: Flipping heck: the Opel Manta is back, and electric. A classic rear-drive coupe from the 70s and 80s returns as an EV → ht…",
56,2021-03-20T15:31:53.000Z,1373296241023488001,"I do weird things when I can't sleep. Like research how electric car charging works and if Tesla has a patent for its modified CCS port that can handle DC without the Type 2 Combo. They do own a patent, but I think it would be helpful to the market if they open sourced it",
57,2021-03-20T15:31:32.000Z,1373296156365627393,"RT @TimWeisAB: America's most valuable: 
- car company: Tesla; electric cars
- energy company: NextEra; renewable energy
- tech company: Ap…",
58,2021-03-20T15:30:24.000Z,1373295867797635072,"The Volvo XC40 Recharge Pure Electric – the first all-electric car from the Swedish luxury brand and thus the first electric car from Volvo Car South Africa – is being launched in this country in the second half 2021. | @Wheels24 

https://t.co/X5iWaBcu1P",
59,2021-03-20T15:30:19.000Z,1373295847631319042,RT @NYDailyNews: Russian national admits in federal court he tried to recruit Tesla employee to install malicious software into company’s c…,
60,2021-03-20T15:30:18.000Z,1373295845320359936,"RT @BBC_TopGear: Flipping heck: the Opel Manta is back, and electric. A classic rear-drive coupe from the 70s and 80s returns as an EV → ht…",
61,2021-03-20T15:30:08.000Z,1373295803956137993,"Flipping heck: the Opel Manta is back, and electric. A classic rear-drive coupe from the 70s and 80s returns as an EV → https://t.co/dFC6OVNJYj https://t.co/Zy6iowqgEZ",
62,2021-03-20T15:29:29.000Z,1373295639090577411,"I'm absolutely a fan of the new design, bold and quite a bit futuristic, you might think it's a full on electric car or some prototype 😆 https://t.co/x8PeLrKWp7",
63,2021-03-20T15:29:20.000Z,1373295600431665154,RT @NYDailyNews: Russian national admits in federal court he tried to recruit Tesla employee to install malicious software into company’s c…,
64,2021-03-20T15:29:11.000Z,1373295563970646016,@Odudu_Akpaete @EzeasorIje Shee you want electric car 🤣🤣🤣,
65,2021-03-20T15:28:32.000Z,1373295398912192518,RT @NYDailyNews: Russian national admits in federal court he tried to recruit Tesla employee to install malicious software into company’s c…,
66,2021-03-20T15:27:43.000Z,1373295192862773248,RT @NYDailyNews: Russian national admits in federal court he tried to recruit Tesla employee to install malicious software into company’s c…,
67,2021-03-20T15:27:09.000Z,1373295053037301760,RT @NYDailyNews: Russian national admits in federal court he tried to recruit Tesla employee to install malicious software into company’s c…,
68,2021-03-20T15:27:03.000Z,1373295027569491968,"Russian national admits in federal court he tried to recruit Tesla employee to install malicious software into company’s computer network with goal of extorting electric car giant.
https://t.co/ICNThtvyIb",
69,2021-03-20T15:26:49.000Z,1373294967087579138,"Best EV City Car? Best EV Van? Here's the full list of zero-emission winners from the Great British Fleet Awards👇

https://t.co/FyrRMFSXDo",
70,2021-03-20T15:26:40.000Z,1373294931754749963,"Best EV City Car? Best EV Van? Here's the full list of zero-emission winners from the Great British Fleet Awards👇

https://t.co/Q50HXYlp4Y",
71,2021-03-20T15:26:31.000Z,1373294891053244427,"Best EV City Car? Best EV Van? Here's the full list of zero-emission winners from the Great British Fleet Awards👇

https://t.co/hs9y9L8MzL",
72,2021-03-20T15:25:47.000Z,1373294708571668483,"RT @TimWeisAB: America's most valuable: 
- car company: Tesla; electric cars
- energy company: NextEra; renewable energy
- tech company: Ap…",
73,2021-03-20T15:25:15.000Z,1373294575029223424,@9600 Another thing 3-phase brings you is high speed electric car charging (source: random fact picked up watching YouTube),
74,2021-03-20T15:25:08.000Z,1373294544226119685,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT!",
75,2021-03-20T15:25:02.000Z,1373294517626023947,"@artb0i you could technically argue that this is a bruce and joker interaction not a batman and joker interaction

cause batmans got nothin to do with the electric car thats all bruce",
76,2021-03-20T15:24:45.000Z,1373294445936795650,@jrodimon I will be buying an electric car soon as well!  I don’t want to pay for gas anymore!,
77,2021-03-20T15:24:37.000Z,1373294415247196163,RT @techreview: Making electric cars more competitive with gas-powered ones will require a breakthrough battery. We believe that breakthrou…,
78,2021-03-20T15:23:49.000Z,1373294211190099972,"@Sundae_Gurl DC's Statehood moto,
Well at least we have a WAWA.
OR
Welcome to Washington DC, home to 31 electric car chargers, oh make that 6 the others were stolen overnight.
Or
DC, the greenest town on the Patomac, probably from all the political bullshit!",
79,2021-03-20T15:23:17.000Z,1373294079052767232,RT @RichardWellings: Full electrification of vehicles is expected to trigger a 30% increase in electricity consumption. The costs of increa…,
80,2021-03-20T15:23:07.000Z,1373294036136587266,"Volkswagen has unveiled a massive expansion of battery production as it seeks to gain an edge in the electric car race.

It said it plans to build six ""gigafactories"" in Europe by 2030 with a total production capacity of 240 gigawatt hours per year. https://t.co/BdNKwh7i9K",
81,2021-03-20T15:22:35.000Z,1373293904234184709,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT!",
82,2021-03-20T15:22:21.000Z,1373293842556928001,So my next car must be electric .. to fill my tank is like £80 quid,
83,2021-03-20T15:22:01.000Z,1373293758578528257,Diesel-powered electric car https://t.co/wl78p3vYMq,
84,2021-03-20T15:21:48.000Z,1373293704702787586,RT @TTStroud: If you want to see @CoCars bring an electric car club to Stroud then spend 2 minutes to fill out this survey and share it wit…,
85,2021-03-20T15:21:23.000Z,1373293599320776710,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT!",
86,2021-03-20T15:21:19.000Z,1373293583793545220,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT!",
87,2021-03-20T15:20:50.000Z,1373293462066446338,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT! https://t.co/kWPOQ…",
88,2021-03-20T15:20:45.000Z,1373293439010414597,Prepping your home for an electric car https://t.co/eMdH4ioG10 via @In-Earn,
89,2021-03-20T15:19:50.000Z,1373293208143269891,"How the electric car became the future of transportation https://t.co/bN14RzprME via @businessinsider 
General Motors EV1 below https://t.co/HP81GffJzp",
90,2021-03-20T15:18:49.000Z,1373292954505289731,"RT @CNNBusiness: Volkswagen has unveiled a massive expansion of battery production as it seeks to gain an edge in the electric car race.

I…",
91,2021-03-20T15:18:43.000Z,1373292928949436423,If Volvo ever releases an electric car they should call it the eVolvo send tweet The Stamp Act Jesus Christ.,
92,2021-03-20T15:18:23.000Z,1373292846770483202,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT!",
93,2021-03-20T15:18:17.000Z,1373292819675181060,"""Battery costs, which make up a large proportion of the total cost of an electric car, will be reduced gradually by up to 50% in entry level models and by up to 30% in standard models ... ."" 

IMO, the challenge will be to secure the supply of raw materials for the batteries. https://t.co/oDFpAlBVqg",
94,2021-03-20T15:18:10.000Z,1373292791602819079,RT @jrodimon: I bought an electric car today!,
95,2021-03-20T15:17:51.000Z,1373292712724729857,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT!",
96,2021-03-20T15:17:43.000Z,1373292675449823233,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT!",
97,2021-03-20T15:17:21.000Z,1373292583695351808,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT! https://t.co/kWPOQ…",
98,2021-03-20T15:16:59.000Z,1373292492213354497,"In a move that's becoming popular across the auto industry, Nissan has set a new carbon neutral goal. #Lintec #LintecAuto #AutoParts #Manufacturing #Engineering #OEM #Innovation #engineer #technology #science #design #tech #engineers #stem #engineeringlife https://t.co/zj7IEX77oE",
99,2021-03-20T15:16:45.000Z,1373292434327801866,"RT @JessiSheron: this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT! https://t.co/kWPOQ…",
0,2021-03-20T14:59:59.000Z,1373288214711001088,"RT @TimWeisAB: America's most valuable: 
- car company: Tesla; electric cars
- energy company: NextEra; renewable energy
- tech company: Ap…",
1,2021-03-20T14:59:34.000Z,1373288111271243777,"this line read is so funny!??!?! ""WHERESMAHELECTRICCAHBRUCE?!""
WHERES HIS ELECTRIC CAR!!!! WHERE IS IT! https://t.co/kWPOQCTjLa",
2,2021-03-20T14:58:14.000Z,1373287774976159745,@PhilipCockram1 I recall seeing a video by you of an electric car. Ounce for ounce? Electric was a much more wild ride... and the potential economic and legal consequences? Far less painful! LOL!,
3,2021-03-20T14:56:07.000Z,1373287240030294020,@AdamGausepohl Musk invented the electric car that beats the ICE car on the market. Golf carts and postal delivery vans didn’t put a dent in the global carbon footprint. The car industry followed only after Tesla had eliminated the technological risk.,
4,2021-03-20T14:55:24.000Z,1373287063060160515,"$GWSO The Auto Industry Bets Its Future on Batteries 📈

#EV #ElectricVehicles #Battery #Technology #Stocks ⁦@WarmingInc⁩  https://t.co/cKPLsiMXMN",
5,2021-03-20T14:55:12.000Z,1373287010627112970,@MuffConnoisseur @realteecee I’m not driving a damn electric car! I’ll stick with my hp.,
6,2021-03-20T14:55:10.000Z,1373287000674029572,"@varifrank @EWErickson Hmmm. Think I’ll get into my electric car and go where I want. When I want. 

The irony of your statement is that you’re dependent on a complex web of government-sanctioned procedures to put a single gallon of gas in your tank. 

An EV can charge from solar or wind off the grid.",
7,2021-03-20T14:54:41.000Z,1373286882533126145,Electric Car Market Share In Italy Grows 123% YOY In February https://t.co/HpZnMyC3bc via @insideevs.com,
8,2021-03-20T14:53:00.000Z,1373286456081313792,RT @Kr1spness: @ComicBook Then they haven't seen Joker react to batman being unmasked and ask where his preordered waynetech electric car i…,
9,2021-03-20T14:52:36.000Z,1373286356181381130,"RT @TimWeisAB: America's most valuable: 
- car company: Tesla; electric cars
- energy company: NextEra; renewable energy
- tech company: Ap…",
10,2021-03-20T14:52:10.000Z,1373286247104356361,RT @jrodimon: I bought an electric car today!,
11,2021-03-20T14:52:02.000Z,1373286214585974787,"@lionel_richards @cleantechnica My plan is to run my current Japanese gas engine car into the ground and then go electric. I figure I got at least another 100k miles on this bad boy and by the time I get there, electrics will be cheap as hell (or hopefully fully autonomous and I won't have to drive anymore).",
12,2021-03-20T14:51:50.000Z,1373286162043920384,@jrodimon If I ever had 70k to spend on a car the Electric Hummer is so cool looking 😎,
13,2021-03-20T14:51:03.000Z,1373285965091979270,"""We're expecting a range of 250 miles,” Humble said. I said, that’s further than I can go on a tank of gas in my 1990 Classic—and that’s assuming the car remains operational for an entire tank of gas. @GQMagazine https://t.co/NrG2yNAy2G

@LandRoverUSA @LandRover @InteractiveLR",
14,2021-03-20T14:50:27.000Z,1373285817205002246,"RT @mvollmer1: #ElonMusk said #Tesla wouldn't exist without a little-known electric convertible called the #tZero

#Driverless #AutonomousV…",
15,2021-03-20T14:48:57.000Z,1373285437893054471,"@RyanGrieveAB @MPelletierCIO Not to mention, what’s the value of an eight year old electric car?  Next to Zero.  They are as worthless as my Dewalt cordless drill, replacement batteries worth more than what they power.",
16,2021-03-20T14:48:41.000Z,1373285370582999040,"A Russian man has pleaded guilty in the U.S. to offering a Tesla employee $1 million to cripple the electric car company’s massive electric battery plant in Nevada with ransomware and steal company secrets for extortion, prosecutors and court records said.
https://t.co/CM00byd2Zu",
17,2021-03-20T14:48:37.000Z,1373285354912948227,"RT @mvollmer1: #ElonMusk said #Tesla wouldn't exist without a little-known electric convertible called the #tZero

#Driverless #AutonomousV…",
18,2021-03-20T14:48:21.000Z,1373285287367995393,"RT @mvollmer1: #ElonMusk said #Tesla wouldn't exist without a little-known electric convertible called the #tZero

#Driverless #AutonomousV…",
19,2021-03-20T14:48:10.000Z,1373285242035912707,"RT @IndoPac_Info: Elon Musk denies Teslas used for spying after #China's military bans cars from bases

We would get shut down if we were s…",
20,2021-03-20T14:47:43.000Z,1373285128114348037,RT @vmiwn: i was out in my car and i look up at the moon and the first shit i see is 9288838284939 birds chilling on an electric wire . htt…,
21,2021-03-20T14:46:17.000Z,1373284767534288902,"RT @mvollmer1: #ElonMusk said #Tesla wouldn't exist without a little-known electric convertible called the #tZero

#Driverless #AutonomousV…",
22,2021-03-20T14:46:04.000Z,1373284711917830150,"RT @GFP_School: British Science Week at @GFP

Year 6 children learnt how to make a simple electric propeller car using basic parts and some…",
23,2021-03-20T14:45:03.000Z,1373284457311051776,@joncstone I live in hope https://t.co/DvycU5kJJk,
24,2021-03-20T14:42:43.000Z,1373283870704078852,"@elonmusk Mr. Elon musk I had a potential idea on a car that if you looked more into could become something huge, but what if there was a vehicle running on Kinetic energy, could be converted to electric energy through piezoelectricity?",
25,2021-03-20T14:38:28.000Z,1373282798975348745,"RT @cryptojays: Can’t wait to own a property.

Can’t wait for my electric car.

Can’t wait to quit my 9-5 job. 

Can’t wait to open up pass…",
26,2021-03-20T14:36:54.000Z,1373282406652858369,"RT @HansLak: Is your City already a #GlobalGoals city like #Utrecht?   #SDGs at the core of the DNA!
We even made a #Utrecht4GlobalGoals ca…",
27,2021-03-20T14:36:50.000Z,1373282387669495812,RT @ExitOILExitOEL: @TinoPfaff @HansLak Because we have to stop burning fossil fuels and electric cars shared will replace Millions of Dies…,
28,2021-03-20T14:36:23.000Z,1373282273525694466,Odisha Farmer Builds Electric Car https://t.co/TMd5zST8hq,
29,2021-03-20T14:36:08.000Z,1373282210707570690,My next car is going to be electric 100%,
30,2021-03-20T14:36:07.000Z,1373282208861986821,there's some fucking technology in it which controls your electric car and Bucky is using so non chalant like bro that's deadset why i'm never going electric they'll 100% make some tech in the future where the police can stop your car if they want or some evil mfs like the NWO wi,
31,2021-03-20T14:36:06.000Z,1373282205493989384,"When Toyota offers an opinion on the car market, it’s probably worth listening to. This week, Toyota reiterated an opinion it has offered before. That opinion is straightforward: The world is not yet ready to support a fully electric auto fleet. https://t.co/9d9ejOfqvY",
32,2021-03-20T14:35:40.000Z,1373282096672870402,"@jalangberg @jespow Then I need you to ban all of these, but only after you swap out your massive fridge for an apartment fridge, sell your car or buy electric,...install bamboo flooring, recycled material countertops, and use your fireplace in the winter. 

Thank you. Good day. https://t.co/h0mqhht7c2",
33,2021-03-20T14:35:26.000Z,1373282037675659268,"Part 4: The ⚡️ Electric 🚗 Cup Race winners.......Team Canada 🇨🇦 1st, Jimmy John Jack Jim🌟 2nd, The Atomic Car 🚙 3rd. #innovation #racing #STEM #designthinking #CJMLearns #teamworkmakesthedreamwork #creativity #electricity @Tesla @_MsUbhi_ @AVuongEducation https://t.co/FzyNB3jQ3H",
34,2021-03-20T14:35:08.000Z,1373281959716265984,@3Ralphie @80sqween @28delayslater It’s a dog in the front trunk (aka frunk) of an electric car (since they don’t have engines). It’s a fun contest that I always lose 😕.... https://t.co/zHSt30RuDX,
35,2021-03-20T14:34:53.000Z,1373281898114473995,"RT @cryptojays: Can’t wait to own a property.

Can’t wait for my electric car.

Can’t wait to quit my 9-5 job. 

Can’t wait to open up pass…",
36,2021-03-20T14:34:50.000Z,1373281886018097154,"Tesla's $ 1.5 billion investment in #Bitcoin is only part of Elon Musk's total crypto holdings, according to Anthony Scaramucci. Electric car giant Tesla's $ 1.5 billion investment in #Bitcoin is less than a third of the total crypto reserves held by Elon Musk and his companies.",
37,2021-03-20T14:34:43.000Z,1373281856838365185,@no2jericholane @LiverpoolWande1 @SeanLXIV “Liverpool doesn’t need a congestion charge. What it needs are charging points for electric cars in the city centre and in every new build.” This does nothing to solve your issue campaigning for ‘no Jericho lane dual carriageway’ restricting car use is one of the tools needed.,
38,2021-03-20T14:33:51.000Z,1373281637824307209,"@DrJustinGroode @mvmoxford Some cars had lead acid, others NiFe. They were competitive with the internal combustion engines of the time. I recall reading a magazine from 1901, with an article about an electric car driving from London to Brighton.",
39,2021-03-20T14:33:31.000Z,1373281553363648517,Hi @johnMcArdle4  do you know of an Electric car charging product / solution that could be installed in a private gated car park for eg 20 flats that can allocate costs to the right car driver?,
40,2021-03-20T14:32:26.000Z,1373281282965258240,"@JDReed18 i forget, i haven't had my car for over a week now. problem w/all electric transmission, still waiting on diagnosis but dealership s backed up. 😕 but i haven't been going anywhere, so that helps.",
41,2021-03-20T14:31:28.000Z,1373281038395437058,"A Russian man in the US has pleaded guilty to plotting to extort money from the electric car company Tesla
Egor Igorevich Kriuchkov is accused of offering an employee $1m  to place ransomware in the computer network of the company's battery plant in Nevada
https://t.co/uvktfpwDAT https://t.co/G7kZ98ZUd2",
